content,label
저능아새끼 키아나 폭사도 결국 중간과정에 불과하고 경기를 결정지은건 퍽즈 야스오 끊어서 4대5상황 무조건 한타 이길 스 밖에 없는 장면에서 4코어반 존나 잘큰 블라디들고 한타 좆버리지마냥 해서 0킬하고 뒤진거때문에 진거야 장애인아,1
폭사도르면 3세트 진건 레넥이 제압골드 카밀한테 대줘서 진거네 그럼 병신아,1
"일단 최소 1,4셋은 범인 확정인데 3셋도 뚜렛 라이즈 여경 라이즈에 라이즈 로밍활용하는장면 거의 안나왔고 걍 범인 최소 2순위지",0
4세트가 범인 ㅇㅈㄹ 걍 저능아티내지말고 좀 아난척좀 하지마 저능아야  풀경기는 커녕 하이라이트는 한번이라도 보고 이지랄하는건가,0
뭔 개졷같은 소리야 내가 치매걸렸나 찾아봤는데 그게 마지막 한타잖아 븅신아,1
저능아는 설명해도 말을 못알아듣는 너인거같노 븅신 ㅋㅋ,1
마지막한타에서 엘리스 폭사하는건 안보이지? ㅋㅋ 니말대로면 엘리스가 범인이네 저능아새끼 ㅋㅋ,0
엘리스도 폭사했는데 왜 엘리스는 무죄냐? 저능아샤끼야 엘리스 키아나는 초중반 굴리는 역이고 이미 충분히 할거 다했다  마지막한타 블라디 진입각 2번은 나왔는데 포지셔닝 장야인같이 해서 진거구만 무지성 키아나탓 병신새끼,1
그리고 ㅅㅂ 존나 말 흐리는데 결정적인건 상대 블루쪽에서 쌩지랄하다가 키아나 짤린게 크다고 븅신이냐 그래 그한타는 엘리스 키아나 다 별거못했지 ㅅㅂ 병신아 근데 블라디가 뭘 쳐하냐고 븅신아 ㅋㅋㅋ 아까는 칸이 범인이라던데 말돌리노 차라리 존야쓰고 뒤진 엘리스가 키아나보다는 낫다,1
그리고 ㅅㅂ 포지셔닝 ㅇㅈㄹ하는데 그 한타 자체가 좆븅신같이 걸려서 다들 지랄쇼하는데 뭐 어쩌란거노 ㅋㅋ 그래 칸도 멀쩡하진 않겠지 그때 슼멤버중 한 3-4번째로 못함 니말이 맞다,1
장야인새끼 롤 안하냐? 마지막한타 야스오 뒤지고 미드 억제기 공성에서 오른궁 신드라 eq 다 빠졌는데 상대 3명 앞에서 깝치고있어서 그냥 바로 블라디로 앞잠멸박고 몸니시했으면 최소 상대점멸 3개 다 빼고 그대로 겜 끝낼 각이었는데 저능아같이 백무빙침  그뒤장면 앨리스 물릴때 그때라도 자리 잘 잡았으면 또 몰랐는데 그때도 혼자 포지셔닝 장애인같이 잡고 사망,1
걍 니같은 아만보 새끼들은 아는척을 하지마세요 병신아 폭사타령할거면 4세트 범인 엘리스니까 장애인아,1
설명을 해줘도 못알아듣는 귀머거리 새끼보단 나은듯함 아니 내가 위에 친절하게 써줬잖아 뭐때문에 즙이 4셋 범인인지,0
장애인새끼 걍 좀 뒤져라 4코어 블라디로 뭘하냐 이지랄하면서 키아나탓을 하네 너같읔 저능아들 세계관에서는 4코어반 블라디보다 키아나가 한타캐리력 높나보네 병신,2
롤념글 거리는데 진지빨고 그 장면들 다 치명적인 미스 아니면 뭔데? 그리고 뭐 키아나 엘리스가 뭘잘했는데 23분 쳐보면 그때 골글 거의 똑같음 오히려 g2가 먼저 싸움 쳐거는데 이때 즙 아무것도 안하다는데 칸이 잘비벼서 한타 대승하잖아 ㅅㅂ ㅋㅋㅋ 근데 그후로 또 교전 이기고 바론 쳐먹고 즙 짤리고 블루에서 짤리고 지랄하면서 상황이 넘어감 븅신아,1
이제 너같은 븅신상대로 설명할 자신 없으니 진지하게 자기가 뭘 파악못했는지 3세트 풀로 한번 다시보고와라,1
저능아새끼 승부 결정짖는 마지막 한타 얘기하는데 계속 개지랄하네  중간상황도르할거면 3세트 겜 비벼진건 칸 레넥이 제압골 카밀한테 대줘서 그런건데 3세트 범인 칸 인정하는거냐 병신아?,1
3세트타령하는거보니 4세트 범인 블라디 인건 인정하나보네 병신새끼,1
꼭 저능아들이 좆도모르면서 아는척하는게 문제야,1
4셋은 내가 다 설명해줬고 3셋도 즙이 범인급인데 그걸 너가 찾아보라고 븅신아,1
뭘 설명해 니가 개씹저능아라 블라디 한타캐리력 1도 이해못하고 진입각 1도 못봐서 계속 딴소리하는구만,0
중간도르는 너가 먼저 지랄해서 내가 친절하게 알려준거고요 병신아 그래 칸은 그거 하나 실수했지 즙은 보다시피 롤념글 올라올정도로 임팩트 있는 실수만 아니라 별 좆같은 실수를 존나 많이했어 이제 진짜 간다 ㅅㄱ,1
블라디 진입각이 나왔는데 안하고 심지어 빼는과정에서 혼자 미드달려서 진형 붕괴되니까 한타각이 병신된거지 이걸 엘리스 키아나탁하냐 장애인새끼야,1
저능아새끼 좆발리고 간다 ㅇㅈㄹ  걍 나가 뒤저라 ㅇㅇ,2
병신 즙갈새끼 ㅋㅋ,1
돈가스,0
모밀 세트,0
좋긴하지,0
착서유 안냥 ㅎㅎ,0
란나두 안냥 ㅋㅎ,0
재능없으면 더딜수밖에없음 판수 늘리는게 답임  피드백받고 하루에 롤 10시간넘게 해보셈 안늘수가없음,0
넹!,0
정말 간절히 이기고 싶을 때는 어지간하면 이기는데,0
라코 싱글벙글,0
마지막은 엘리스가 물려서 뒤진건데,0
그거 전에 중간에 g2 3차에서 마타가 그랩 들어가서 그때부터 겜 이상해짐,0
바텀 골렘에서 야스오 짜를때 소리지르면서 봤는데 씹 어느순간 얀코스가 키아나 존재감 지워버리더라 ㅇㅇ;,0
찐이야,0
ㅊㅊㅊ,0
근데 재조합이나 라구에서 얻는건 테두리가 없셈,0
ㅇㅎ글쿠만,0
짭임 그래서 2016 붙어있잖아,0
이런시팔,1
흑인만,0
그래서 밤에부른거ㅋㅋㅋㅋㅋㅋㅋ,0
텔있고 사이드 1대1 이기면 해도되지,0
븅신,1
채길이는 신이자나,0
뇌절이라 씹노잼임,0
젠첩 새끼들이 눈치없이 존나 미는거임,0
잘가라,0
대체 백신을 왜쳐맞노,0
알바하면서 롤갤을 쳐하고있네,0
개씹좆나역겹네,1
햇반각,0
6옵션인데?,0
궁도 못맞추는 저능아들이 수두루빽빽한데 하겠노?,0
이걸 왜 못 맞춰? 사거리도 에반데,0
솔직히 노잼임,0
남자같음,0
남자 아님?,0
나도 그려쥬ㅠ,0
뭐그려줘,0
리산드라 그려조 ㅎㅎ,0
내일 그려줌 ㄱㄱ,0
애미두진새끼라고 욕먹어도 할 말이 없겠네,1
열쇠 맛잇다,0
물로켓 기대된다!!,0
클리드 있네,0
클리드도 마지막에 쳐물려서 강제한타 된건데,0
한턴 더 쓰다가,0
이제알았노 4강탈은 걍 변명할게 없고 실력차이임,0
근데 미드가 젤 잘못함,0
버스가 레전드,0
구단이 돈을 존나씀,0
응 캡스한테 강간당했어,0
조별은 진짜 세체미 포스였음,0
걔 이미 조별 5경기부터 맛갔음,0
스플라이스한테 미드차이 존나 났구만,0
딱 물로켓수준 캡스등장하면 꼼짝못함,0
19 썸머 플옵부터 그룹스테이지까지 폼 절정이다가 프나틱전에서 베이가한테 꼬라박고 폼 나락가지 않음?,0
ㅇㅇ 그리고 4강때 다시 폼올라와서 페이커 잘크고 페이커 캐리하나? 싶을때 큰 실수 몇번해서,0
키아나판이 ㄹㅇ,0
스플라이스부터 맛갔는데 체급차로 이기고 담당일찐한테 넉다운됨,0
4강때도 키아나 판은 페이커 캐리 가나? 싶을때 돌발행동으로 짤리고 겜져서,0
병원으로,0
없는걸 찾아오라 하면 나같아도 화남,0
니가 금붕어새끼라서,0
18페이커,0
18년도 서머,0
지금이요 ㅋㅋ,0
퀸은 잘했음,0
4강 때 퀸 안했어 병신아,1
여경라이즈 와드지우다 짤린 키아나는 존나 잘못임,0
여경 라이즈도 제대로 보면 칸 에포트가 페이커랑 클리드 위치 안보고 들어가서 여경라이즈 된거임 클리드는 땅굴로 들가서 같이 죽고 페이커는 플도 없으니 암것도 못하고,0
그 미드 포탑 앞의 에포트가 게임 망쳣지,0
그런말 백날 해봤자 페이커개인팬이 90 프로이상이라 의미없음 역대 모든 우승은 페이커 캐리인거임 아니라하면 페독들한테 쳐맞는거임,0
굳이 레넥고른 이유는 승률좋기도하고 담원이 자꾸 초반주도권나가는픽해서 다이브당하고 터지니까 그거만 안당하면 된다는 마인드로 한거같은데 자야가 좀 아쉬웠지,0
카이사 오만픽도 오만픽인데 페이커도 못했다,0
님 아직도 있네요,0
사진을 어떻게 찍어둔거야 저게 어디인지도 구별이 안가네,0
공주털,0
와 진짜 살 개쪄서 ㅈㄴ뚱뚱한게 글래머인거마냥 부심부리는거 개역겹네,1
그것보다 물어보지도 않았는데 보지 티내는거 역겹다,1
네다음 118키로 ㅈ돼지라 저렇게 밖에 못찍죠,0
