content,label,16000
우리 나엔 최고야 ㅠㅠㅠ,0,
트루부관,0,
이쯤되면 나앤소원도 장기 계획 리스트에 올려줘라...,0,
역시 나앤이야...ㅠㅠ,0,
둘 다 해주면 되잖아,0,
앤젤이라 천사야,0,
메트와 나트 너무 좋다,0,
ㅅㅂ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,
충신,0,
얘 아직도 아다임?,0,
아직 못햇구나,0,
트루천사,0,
가슴은 잃었지만 마음은 착한,0,
이나가 우물에 한국어를 풀었다 !,0,
곧 비추가 박힐 글입니다,0,
난 개추했어~~,0,
ㄹㅇ 꾸준하네 비추빌런 ㅋㅋㅋㅋ,0,
ㄴㄱ스케줄?,0,
키아라 ㅇㅇ,0,
이거 키아라,0,
듀오링고는 걱정만듬,0,
정치인 이름 언급하면서 난리날거 뻔하긴해,0,
좀비 한국어 방송 했을때 봤으면 뭔가 대책을 마련해뒀던지 늦게라도 보면 방송을 다른걸로 대체하던지 할 것도 같고...,0,
듀오링고 아냐였던가? 갓같갇 연타 맞았던거때문에 영 불안한데,0,
올리ㅋㅋㅋㅋ 근데 다른 ID 멤버들도 했던 적 있긴 합디다,0,
코리아타운ㅋㅋㅋ,0,
마참내!,0,
어케삿누,0,
아 꾸준글 끝났냐고,0,
와 드디어!  얼마주고 샀누,0,
국내에서 들어갈 추가비용 제외하고 190정도 들어갔음,0,
캬 ㅋㅋㅋㅋ 추카추카,0,
드디어 ㅋㅋ,0,
어케 구했노 ㄷㄷ,0,
마참내~!,0,
인간승리의 표본,0,
와 어케했노,0,
와 풀세트,0,
와 이걸 구하네 ㅋㅋㅋㅋ 축하해!,0,
이걸 구하노 ㅋㅋㅋㅋㅋ,0,
와 이건 ㄹㅇ 축하할만하노,0,
챈명물 끝났노...ㅠㅜ,0,
드디어 구했네,0,
아 ㅋㅋㅋ 챈 명물 드디어 끝났네!! 축하한다이ㅣ,0,
이걸구하네 ㅋㅋㅋㅋㅋㅋ,0,
미친ㅋㅋㅋ대만 중고장터는 어떻게 알고ㅋㅋㅋㅋ들어갔냐;;;;;;열정 머단해.....,0,
이게 바로 인간승리..?,0,
와 드디어 샀나보네 ㅋㅋㅋㅋㅋ,0,
와 졸업했네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,
오 개선판이네 개추,0,
진짜야 낚시야!?!?!?!?!!?!?,0,
지성이면 감천이라더니 ㅊㅊ,0,
허미 저걸 진짜 구하네요,0,
미쳤따리 ㅈㄴ 야하다 개추임,0,
와..드디어구하네 축하한다,0,
어우 드디어 축하한다,0,
드디어!,0,
소식듣고 왔습니다 진짜 축하드립니다 ㅋㅋㅋ,0,
저거 벽돌 오면 어떡함?,0,
진짜 인간승리다ㅋ,0,
드디어 구했내 ㅋㅋ,0,
와 거기가 어딘교 나도좀 ㅠㅠ,0,
인간승리 ㄷㄷ,0,
당신이 솦챈의 토르로군요!,0,
와 ㅅㅂ 어캐했노,0,
와 이걸 구하노 ㅋㅋㅋㅋㅋㅋㅋ,0,
드디어 구했노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,
명물 하나가 사라져버렸어 ㅠ,0,
고생많았어!,0,
우효~ 섹스브라 겟또다제☆,1,
우효~그림 간만인데,0,
꼴잘알,0,
왤케 잘그려,0,
그곳이 커졌읍니다..,0,
처형시켜줘,0,
넌 이제 노예야 그림 더 그려와,0,
개씹금손....,0,
사회적 말살추,0,
아내의 언니를 뜻하는 말,0,
더그려외,0,
ㄹㅇ그냥 좀 그래,0,
진짜 틱댐이랑 활쟁이 대포든새끼 런하는거보면 리트각만봄ㅋㅋ,0,
나랑 생각이 완전 똑같네 ㅋㅋ,0,
ㄹㅇ 구구절절맞는말이노,0,
나중에 괜찮아지는진 모르겠는데 아직까진 겜 아님 ㄹㅇㅋㅋ,0,
ㄹㅇ 심홍 궁판정 개 ㅈ같음 ㅋㅋㅋㅋㅋ 분쟁에서 정면 바라보고 궁쓰는데 시발 뒤에있는 애한테 궁가더라 ㅋㅋㅋㅋㅋㅋ,0,
붕개하다가 자연사한 이유가 고급 올라가서 qte교대플 안 하면 잡몹도 기스 안 나고 섭동에 틱뎀 좃같아서였는데 결국 여기도 튜토리얼 구간 끝나니까 바로 똑같은 짓 당함,0,
요즘 섭동은 400이야...,0,
대포새낀 인정이지ㅋㅋ,0,
힙합 좀 치노,0,
좆소가 좆소했을뿐,1,
분노가 여기까지 느껴지네 ㄹㅇ ㅋㅋ,0,
환통에 대체 틱뎀넣을생각은 왜했아싶긴해,0,
재밌긴한데 아쉬운 부분도 많고.. 그냥 딱 좃소겜,0,
파동지수도 붕망겜에 있던 섭동 시스템 그대로 가져온거,0,
ㄹㅇ 나도 환통하면서 틱뎀 왜 있는지 이해가 안되더라 시발 ㅋㅋㅋㅋㅋㅋ 이게 도대체 무슨의미로 넣은건지 알수가 없음,1,
맞는말 뿐이노...,0,
나는 깔개해도 괜찮으니 그냥 마지막보스 클리어만 하고싶은데 ㅈ같은 틱뎀때문에 그것도 못하겠음,0,
공격하기전 플레이어에게 피할지 리스크를 감수하고 공격할지 이지선다를 부여해야하는데 그딴거 없음,0,
ㄹㅇ 붕개에서는 슬슬 고인물 되었을때나 신경쓰는 틱뎀이었는데 ㅅㅂ 퍼니싱에서는 입문자 단계만 벗어나니까 바로 틱템 애미뒤진 수준임 이런거랑 운영이랑 이것저것 꼬아서 접은지 며칠 됨,1,
맞는말이긴해,0,
너무 당연하게 동의해서 좀 좆같노,0,
중국장비를 뚫지는 않지만 비정상인건 맞자너,0,
아 ㅅㅂ 10 만 라이언 만,0,
보냈으니까 받는 건 니가 알아서 하십쇼 ㅅㄱ,0,
ㅎㄷㄷ,0,
팩트)다,0,
차단,0,
짱깨탱 좋음?,0,
구간별로 좆홍어인 구간도 있고 병신인 구간도 있으니까 니가 무슨 구간을 타고 싶냐에 따라 다름,1,
라이언핵 신고,0,
핵쓰고 5천만이면 좀 많이 적은듯 ㄹㅇ,0,
통자이크 너무 허접한데ㅋㅋ,0,
오 ㅋㅋㅋㅋㅋㅋㅋ,0,
솔직히 저 짤 그린 일러레가 한국인이겠음 ㅋㅋ,0,
클레가 원신의 미래다,0,
일베도도 이렇게 커버치지 않았나,0,
원래 ㅇㅂ도였는데 별모양 적당히 끼워넣어서 알베도 만들었자너 ㅋㅋㅋㅋㅋ,0,
매출 1위의 품격,0,
와 이걸 바꿨네 ㅋㅋㅋㅋㅋㅋㅋㅋ,0,
갓-클레 ㅋㅋㅋ,0,
짱깨 기업이 한국 공공기관들보다 대처가 빠르네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,
ㄹㅇ 어이가 없네ㅋㅋㅋㅋㅋ,0,
미치겠네ㅋㅋㄱㅋㄱㅋㄱㅋㅋㅋ,0,
ㅅㅂㅋㅌㅌㅋㅋㅋㅌㅋㅋㅋㅋㅋ,0,
하다하다 ㅋㅋㅎㅋㅎㅋㅎㅋㅎㅋㅋㅋㅋ,0,
변화구 중에 제일 아플거 같다,0,
시발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,
가면라이더의 한계는 어디인가,0,
음낭킥,0,
걷어차이는 라이더아니냐ㅋㅋㅋㅋ,0,
수정,0,
없는 라이더 찾기가 더 힘들겠다,0,
이건 또 뭐야 ㅋㅋㅋ,0,
ㄹㅇ 없는게 없네 ㅋㅋㅋㅋ,0,
ㅋㅋㅋㅋㅋ음경 없는라이더,0,
시밬ㅋㅋㅋㅋ 별 장면이 다 있네 ㅋㅋㅋㅋㅋ,0,
개추수봐라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,
없는게 없노 ㅋㅋㅋㅋㅋ,0,
ㅅㅂ 진짜 없는게 뭐야ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,
당연히 돌이지,0,
그런건가,0,
돌추,0,
돌인데 왜고민?,0,
밑에 뭔가했더니 텐가,0,
중독됨,0,
플립 오브도 가성비 나쁘지않음,0,
좀 더 싸긴 하네,0,
당연히 먹을 수 있는 돌이지,0,
고민할 이유가없이 돌이지,0,
아니 딸딸이에 12만원??? 미쳤노,0,
돌써서 잘뽑으면 그자리에서 오르가즘 가능,0,
당연히 돌이지 이걸 왜 고민해,0,
닥전,0,
하나같이 쓸모없는것만 골랐네,0,
이번달은 돌을 사고 다음달은 오나홀을 사려무나,0,
플립홀 별론데 너 씻는거땜에 사는거냐,0,
청결 유지는 필수,0,
그럼 세척제를 사서 씻어야지 플립홀 가성비도 병신이고 쪼이는거도 힘들어,1,
쪼임은 확실히 좀... ㅇㅇ,0,
저거 개편하긴 함ㄹㅇ,0,
밑에 뭔가 했네 시발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,
오나홀은 왜 필요하노 ㅋㅋ,0,
오른손 업글 안 시키고 뭐했노,0,
악력이 약하다 이기,0,
텐가는 세척용이랑 디자인값으로 다해먹는거같음 조임으로 사는거면 버진루프 하드가 더 가성비있으니 ㄱㄱ,0,
으이그 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,
아니면 존버를 좀 해보는건 어떻냐 예산은 많을수록 선택지가 넓어짐,0,
솔직히 담배를 끊으면 돈은 잘 모이긴 해,0,
그건 끊기 힘들거 아녀 ㅋㅋㅋㅋ,0,
개추유도 에반데,0,
검색해보니 오나홀챈도 있더라,0,
공기청정기같은 가전제품인줄 알았는데 오나홀이였네,0,
명붕이들은 오니홀챈도 한다는 증거로 남겨두고 싶다,0,
귀여워,0,
!!!! 빨리 해줘!!!!,0,
"""빨리 그려줘""",0,
고수,0,
감사합니다람쥐,0,
마저 먹어 우리 미나 하고싶은거 먹고싶은거 다 해,0,
뷰지보여줘,1,
라면을 양동이째로 먹네,0,
미나링은행복하겟다 저만한 라명먹으니까 ㅋㅋ,0,
이렇게 귀여운 미나링이 라면 좀 먹는 건 킹쩔 수 없지...,0,
와 진짜 너무 귀여운 거 아니냐,0,
내일까지 완성해줘,0,
라면 먹고 갈래?,0,
그려 '줘',0,
빨리 연재해줘,0,
저게 더 더러울꺼같은데,0,
엉덩이 싸놨잖아 저정도면 발은 씻겼을거고,0,
쌀벌레가 더러워서 퇴치를 하는게 아님... 다들 쌀벌레가 뭔지를 모르나본데,0,
그럼 왜 퇴치하는건데,0,
"발암물질 , 니 입에 들어가는데 안퇴치함?",0,
그럼 더러워서 퇴치하는거 맞잖아ㅋㅋ,0,
발암물질발암물질발암물질발암물질발암물질발암물질발암물질발암물질발암물질발암물질발암물질발암물질발암물질발암물질발암물질발암물질발암물질발암물질발암물질발암물질발암물질발암물질발암물질발암물질발암물질발암물질발암물질발암물질발암물질발암물질발암물질,0,
발암물질도 더러운거 맞잖아 병신새끼야 쌀벌레 똥이랑 붙어있는 미생물 세균 바이러스 같은거 때문에 쌀벌레 퇴치하는거라잖아 씨발련이 아는척 조지네,2,
느그 냉장고에 처박혀있는 냉삼에도 발암물질 있어 씨발련아 ㅋㅋ 느그 몸에도 붙어있는데 느그도 아프리카 원주민마냥 더러운거임?,2,
그럼 깨끗한거냐 ㅄ이 청소안하고 집에 쳐박혀 사니까 깨끗함의 개념을 상실한거임? 병신티좀 내지마셈,2,
그래 미안하다 이 씨발새끼야,1,
인정해줘서 고맙다 씨발련아,1,
저런방법이..?,0,
이제똥싼다란댓ㄷ달려햇는데 비닐봉지까지 기저귀로 씌워낫노,0,
와 진짜 나도 그뎃글 달려했는데 진짜 비닐 씌워놨네. 치밀하다,0,
와 이거였네 ㄷㄷ,0,
저게 똥쌀까봐 해놓은 거였음?,0,
결국 내가 생각할만한 것이면 남도 이미 생각한 경우가 태반이라는 것,0,
쌀벌레 다 잡으면 털뽑고 같이..,0,
"""토사구팽""",0,
후진국에서는 킹성비일듯. 닭모이값 절약하고 인건비 안들어가고 닭이 작업하면서 생기는 더러움은 어차피 신경도 안쓸 수준의 나라일거고,0,
닭이 저기에 똥 싸놓을텐디ㅋㅋㅋ,0,
비닐기저귀 채워놨구만,0,
비닐봉지 기저귀,0,
시발 ㅋㅋㅋㅋㅋㅋㅋㅋ,1,
레카니뮤ㅠㅠㅠ,0,
공주니뮤ㅠㅠ,0,
"어허,, 이런거 올리면 매장당함; 내려주세요",0,
닭그네 빠는놈 60 70 틀딱말고없다,0,
그 닭을 당장 치우거라,0,
이제 똥싸겠지,0,
닭 기저귀 커엽네 ㅋㅋㅋ,0,
뿌다닷 방지막 무엇,0,
중국식 쌀 제조법,0,
닭이왜쌀을 안먹지?,0,
발로 골라내는거 웃기네ㅋㅋㅋ,0,
닭이 쌀은 안먹나?,0,
나도 이게 궁금한데,0,
고기반찬 앞에선 쌀이 무슨 소용이랴,0,
다른 거 다 떠나서 귀엽네. 어릴 때 키우던 병아리 생각난다. 닭벼슬 날 때까지 키워냈었는데,0,
마! 무공해 농법이라고 아나!,0,
아니 시발 기저귀 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,
급식이일때 개미로 없애는건 해봤는데 닭으로도하노,0,
닭이 아니라 메추라기 같은데?,0,
응디에 아 ㅋㅋㅋㅋ,0,
뿌닷,0,
암탉인가? 볏이 작네! 그런데 저 황설탕인지 모래인지 저기에 쌀벌레 푼 거임?,0,
쌀벌레가 왜 쌀벌레겠어.....,0,
컨셉이지.....?,0,
똥쌀까봐 봉다리 씌운거였노,0,
닭발냄새 날거같은데,0,
귀엽다,0,
아니 쌀은 안먹고?,0,
저새끼 쌀먹고있는거같은데 ㅋㅋ,0,
병아리 셋 풀면 20kg 포대 기준 1시간이면 다 먹고 뺙뺙거린다.,0,
영계백숙 오오오오,0,
역시 탄수화물 보단 단백질이지,0,
새스코ㄷㄷ,0,
쟤들 벌레말고 쌀 다 쳐먹으면 삼계탕각임?,0,
기저귀 찬거봐 귀엽누 ㅋㅋㅋ,0,
스엔 왤케 예쁨...,0,
재회하기 전에도 나앤은 똑같은 모습이었을 테니 저건 사실 그냥 매기는 거다,0,
진짜 악마다 ㅋㅋㅋㅋㅋ,0,
말로 사람을 죽이는법,0,
ㅅㅂ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄴㄴㄴㄴㄴㄴㅋㅋㅋㅋ,0,
악의는 1도 없다는게 더 나쁨,0,
정말 악마같다,0,
악의가 없는게 더나빠 ㅋㅋㅋ,0,
나앤 가슴 햝고 싶다,1,
구닌게이도 힘내고 게이도 힘내라,0,
에챈의 정,0,
ntr 엔딩 기대합니다,0,
이제갓다오면전부전승석으로바귀어잇음수구..,0,
군침이 싹 도노,0,
Ntr..,0,
진짜쿨거래하네ㅋㅋ,0,
감사... 압도적 감사... 절대 잊지않겠습니다 은공,0,
제발 전승석엔딩,0,
과연 이 계정의 미래는,0,
군침이 싹도네,0,
미안하다.. 내가.. 나중에꼭갚을게.. 코로나때문에일을못해서 밥을 못먹어서그랬다.. 17만원이랑 계정값.. 나중에꼭갚을게,0,
"하아,,, 들켰네,,,",0,
계정도 갈고 돈도받고 남는장사네..,0,
"남는장사네,,",0,
갈갈하면 념글감ㅋㅋ,0,
"잘 맡기고 돌려줘도 념글 가지 아늘까요,,,?",0,
커뮤별로 념글감,0,
월5성 뽑아줘라,0,
이제 먹튀함 수구,0,
성약런해서 월광5성뽑아주자,0,
은송석 거래,0,
본계정 뽑기마려울때 이걸로 한번씩 뽑으면 될?듯,0,
착하다 마음이 따땃해지네,0,
신성한 칼라 ㄷㄷ,0,
와 에픽에 진심인 남자 ㅋㅋㅋ,0,
이제 남계정으로 비틱하거나 저격인증하면 누굴 조져야하지?,0,
아 NTR 기대해도 되냐 ㅋㅋㅋ,0,
곧 헝그리앱에 올라갈계정,0,
에붕이들 착하네 그치만 반전도 기대 합니다?,0,
착한놈 만났네 ㅋㅋ 다행이고,0,
군머가면 에픽못하는거임?? 폰받잖아,0,
훈련소는 그딴거없다,0,
17마넌보고 계팔한줄ㅋㅋㅋ  이글보구 배너이벤안한거 생각낫다,0,
부럽다 이제 성약런 부담없이 할 수 있겠네,0,
넘착하네 ㅋㅋ 개추 낭낭하게 넣음,0,
엥 그러게 군대가도 폰할수잇지않나?,0,
훈련소는 그딴거없다 훈련소가나보지,0,
군머가 얼마나 겜이 하고싶었으면 흑흑..,0,
진짜 좋은 사람이네,0,
두명이 떠나겠군..,0,
그래서 성약런언제?,0,
20만원에 삽니다 ^^,0,
구글포인트쌉이득이네,0,
재밌는 사건 낭낭하게 기대합니다^^,0,
전송 기대한다고,0,
2년출석에 17만이나줘??,0,
"훈련소까지만 맡겨주는거라 한달정도 맡겨주는거임,,, 17만원은 3주년 패키지 값이고",0,
안살거잖아..,0,
의사 현타,0,
갓사님...,0,
그저 명의...,0,
이러려고 사람 살렸나 자괴감 들고 괴로워,0,
ㅋㅋㅋㄱㅋㅋㄱㅋ 옆에서 태클 들어오는 개그 너무 조아,0,
다시 꼬매버려,0,
ㅋㅋㅋㅋㅋㅋㅋㅋㅅㅂ,0,
의사 ㅅㅂㅋㅋㅋㅋ,0,
ㅠㅠㅠㅠ,0,
이름이 어떻게 히토미,0,
신청받을때 없었던게 올해의 한이다,0,
와 넘예쁘다,0,
끡이나 짹 주소 없음?,0,
있긴한데 라오 그림은 그리기 시작한지 얼마 안돼서....; 여기 올리기엔 아직 초라합니다,0,
아쉽네..그럼 나중에 또 그려올때 내킨다면 남겨줬으면 좋겠음ㅋㅋ그림체 취향이라 물어본거야 그림 잘봤어!,0,
난 왜 이런거 신청글 항상 놓치는가 ㅠ,0,
프로급인데?,0,
팬티 어디갓서,0,
야점...야점이오...너뮤좋아...,0,
정말 최고잖아...,0,
고퀄추,0,
오.... 좋다 레프리콘도 어떰?,0,
쮸쮸,0,
쭈쭈,0,
너무 이쁜 아우로라,0,
아 너무이쁘다,0,
선생님 감사합니다 감사합니다,0,
노래방 도우미던데,0,
하 시발 게이야....,1,
점마 손에 뭐노 ㅋㅋ,0,
왜 삼?,0,
이 업소녀 괜찮더라,0,
1회에 얼마임,0,
한두번 해본 솜씨가 아니다,0,
게이야...,0,
좋겟다,0,
좋겠다,0,
게이야... 힘내라,0,
게이게이야...,0,
장남일세,0,
렌탈여친같네,0,
춤추고 있는 애도 사람임?,0,
니 여친 쩔더라,0,
와 근데 좀 귀엽네,0,
행복은멀리있지않았다,0,
제레 존나귀엽노ㅋㅋ,0,
행복했구나,0,
안에 사람이 있다고!!!,0,
대충 파국 콘,0,
저정도 크라쓰면 바로 유튜버 시작해도 되겠노,0,
ㅋㅋㅋㅋ 아자아자 할때 커엽노,0,
팔 뻗는데 마이크 ㅋㅋ 본체는 긴팔원숭이 ㄷㄷ,0,
그래도 예전보다 좋아하는 사람들 생기고 관심있어하는 사람들 생기지만 아직도 마이너한 취향 ㅠ,0,
자급자족으로 부터 나온것…!,0,
족고수,0,
아니 ㅅㅂ 개지리네 진짜,0,
개 ㅈ고수,0,
지렸다,0,
왤캐 고수임,0,
죡고수,0,
왤케 고수임????,0,
금손,0,
와 일러까지 하다니 지렸다,0,
무지성 개추박는다 ㅈㄴ 잘그리네,0,
인간필터네 ㅋㅋ,0,
이런 일상적인 거 넘 좋다,0,
2번째 짤에 나오는 놈은 용서할 수 없다,0,
콩이 여자한테 얼마나 좋은데,0,
콩밥은 거르지,0,
편견 없는 좋은 세상이구마,0,
다 하나같이 좋네,0,
과제게이는 진짜 괴물이노.....,0,
인간이 괴물이라는설정임?,0,
이런맛도 좋다 ㅋㅋㅋ,0,
첫번째랑 마지막건 좋네,0,
이렁거 넘 좋음 그 일본꺼 옛날에 혼종애들이 인간대신해서 사는거 생각난다. 설정상 혼종은 인간들 죄다 괴물들한테 강강당해서 생긴 괴물+인간 이고,0,
이런거 너무 좋아,0,
두번쨰 놈은 마인드가 괴물새끼잔아,0,
과제 씨발아,1,
다 좋은데 두번째에서 씁... 하게 되네 ㅋㅋㅋㅋㅋㅋㅋ,0,
두번째놈 꼬와도 무서워서 말 못걸겠노 ㄷㄷㄷㄷ,0,
세라핌 여기서도 쳐맞고다니네ㅠㅠ,0,
오일폭을 안들어도 사람을 죽일수 있다니.. 최고다,0,
